"id","youth","ethnicity","village","sex","choice","market"
"dj2671",2,1,"Dibumba","m",6,0
"dj2671",2,1,"Dibumba","m",29,1
"dj2671",2,1,"Dibumba","m",4,1
"dj2671",2,1,"Dibumba","m",48,0
"dj2671",2,1,"Dibumba","m",1,0
"dj2671",2,1,"Dibumba","m",28,0
"dj2671",2,1,"Dibumba","m",16,1
"dj2671",2,1,"Dibumba","m",7,0
"dj2671",2,1,"Dibumba","m",42,1
"dj2671",2,1,"Dibumba","m",20,0
"dj2671",2,1,"Dibumba","m",10,0
"dj2503",2,1,"Dibumba","m",6,0
"dj2503",2,1,"Dibumba","m",7,0
"dj2503",2,1,"Dibumba","m",41,0
"dj2503",2,1,"Dibumba","m",1,0
"dj2503",2,1,"Dibumba","m",27,1
"dj2503",2,1,"Dibumba","m",3,0
"dj2503",2,1,"Dibumba","m",20,0
"dj2503",2,1,"Dibumba","m",35,0
"dj2503",2,1,"Dibumba","m",48,0
"dj2503",2,1,"Dibumba","m",38,0
"dj2503",2,1,"Dibumba","m",15,0
"dj2503",2,1,"Dibumba","m",25,0
"dj2503",2,1,"Dibumba","m",10,0
"dj2503",2,1,"Dibumba","m",22,0
"dj2503",2,1,"Dibumba","m",30,0
"dj2602",2,1,"Dibumba","m",6,0
"dj2602",2,1,"Dibumba","m",16,1
"dj2602",2,1,"Dibumba","m",20,0
"dj2602",2,1,"Dibumba","m",10,0
"dj2602",2,1,"Dibumba","m",1,0
"dj2602",2,1,"Dibumba","m",4,1
"dj2602",2,1,"Dibumba","m",29,1
"dj2602",2,1,"Dibumba","m",7,0
"dj2602",2,1,"Dibumba","m",26,1
"dj2602",2,1,"Dibumba","m",38,0
"dj2602",2,1,"Dibumba","m",28,0
"dj2602",2,1,"Dibumba","m",35,0
"dj2602",2,1,"Dibumba","m",22,0
"dj2602",2,1,"Dibumba","m",41,0
"dj2602",2,1,"Dibumba","m",48,0
"dj2528",2,1,"Dibumba","m",9,1
"dj2528",2,1,"Dibumba","m",20,0
"dj2528",2,1,"Dibumba","m",16,1
"dj2528",2,1,"Dibumba","m",35,0
"dj2528",2,1,"Dibumba","m",2,1
"dj2528",2,1,"Dibumba","m",28,0
"dj2528",2,1,"Dibumba","m",47,1
"dj2528",2,1,"Dibumba","m",42,1
"dj2528",2,1,"Dibumba","m",38,0
"dj2528",2,1,"Dibumba","m",29,1
"dj2528",2,1,"Dibumba","m",22,0
"dj2528",2,1,"Dibumba","m",26,1
"dj2528",2,1,"Dibumba","m",4,1
"dj2528",2,1,"Dibumba","m",7,0
"dj2528",2,1,"Dibumba","m",6,0
"dj3024",1,1,"Dibumba","m",3,0
"dj3024",1,1,"Dibumba","m",27,1
"dj3024",1,1,"Dibumba","m",29,1
"dj3024",1,1,"Dibumba","m",20,0
"dj3024",1,1,"Dibumba","m",1,0
"dj3024",1,1,"Dibumba","m",36,1
"dj3024",1,1,"Dibumba","m",9,1
"dj3024",1,1,"Dibumba","m",42,1
"dj3024",1,1,"Dibumba","m",7,0
"dj3024",1,1,"Dibumba","m",6,0
"dj3024",1,1,"Dibumba","m",22,0
"dj3024",1,1,"Dibumba","m",25,0
"dj3024",1,1,"Dibumba","m",48,0
"dj3024",1,1,"Dibumba","m",37,1
"dj3024",1,1,"Dibumba","m",15,0
"dj1045",2,1,"Dibumba","m",38,0
"dj1045",2,1,"Dibumba","m",47,1
"dj1045",2,1,"Dibumba","m",7,0
"dj1045",2,1,"Dibumba","m",6,0
"dj1045",2,1,"Dibumba","m",29,1
"dj1045",2,1,"Dibumba","m",27,1
"dj1045",2,1,"Dibumba","m",42,1
"dj1045",2,1,"Dibumba","m",9,1
"dj1045",2,1,"Dibumba","m",3,0
"dj1045",2,1,"Dibumba","m",36,1
"dj1045",2,1,"Dibumba","m",26,1
"dj1045",2,1,"Dibumba","m",2,1
"dj1045",2,1,"Dibumba","m",19,1
"dj1045",2,1,"Dibumba","m",16,1
"dj1045",2,1,"Dibumba","m",21,1
"djB265",2,2,"Dibumba","f",16,1
"djB265",2,2,"Dibumba","f",8,1
"djB265",2,2,"Dibumba","f",10,0
"djB265",2,2,"Dibumba","f",NA,NA
"djB265",2,2,"Dibumba","f",27,1
"djB265",2,2,"Dibumba","f",37,1
"djB265",2,2,"Dibumba","f",20,0
"djB265",2,2,"Dibumba","f",NA,NA
"djB265",2,2,"Dibumba","f",42,1
"djB265",2,2,"Dibumba","f",5,1
"djB265",2,2,"Dibumba","f",22,0
"djB265",2,2,"Dibumba","f",48,0
"djB265",2,2,"Dibumba","f",NA,NA
"djB265",2,2,"Dibumba","f",NA,NA
"djB265",2,2,"Dibumba","f",29,1
"dj1141",2,1,"Dibumba","f",NA,NA
"dj1141",2,1,"Dibumba","f",6,0
"dj1141",2,1,"Dibumba","f",21,1
"dj1141",2,1,"Dibumba","f",47,1
"dj1141",2,1,"Dibumba","f",3,0
"dj1141",2,1,"Dibumba","f",2,1
"dj1141",2,1,"Dibumba","f",7,0
"dj1141",2,1,"Dibumba","f",10,0
"dj1141",2,1,"Dibumba","f",35,0
"dj1141",2,1,"Dibumba","f",28,0
"dj1141",2,1,"Dibumba","f",38,0
"dj1141",2,1,"Dibumba","f",20,0
"dj1141",2,1,"Dibumba","f",25,0
"dj1141",2,1,"Dibumba","f",29,1
"dj1141",2,1,"Dibumba","f",15,0
"dj1040",2,1,"Dibumba","f",48,0
"dj1040",2,1,"Dibumba","f",NA,NA
"dj1040",2,1,"Dibumba","f",NA,NA
"dj1040",2,1,"Dibumba","f",NA,NA
"dj1040",2,1,"Dibumba","f",NA,NA
"dj1040",2,1,"Dibumba","f",NA,NA
"dj1040",2,1,"Dibumba","f",NA,NA
"dj1040",2,1,"Dibumba","f",NA,NA
"dj1040",2,1,"Dibumba","f",NA,NA
"dj1040",2,1,"Dibumba","f",NA,NA
"dj1040",2,1,"Dibumba","f",NA,NA
"dj1040",2,1,"Dibumba","f",NA,NA
"dj1040",2,1,"Dibumba","f",NA,NA
"dj1040",2,1,"Dibumba","f",NA,NA
"dj1040",2,1,"Dibumba","f",NA,NA
"dj5069",2,1,"Dibumba","m",36,1
"dj5069",2,1,"Dibumba","m",16,1
"dj5069",2,1,"Dibumba","m",9,1
"dj5069",2,1,"Dibumba","m",8,1
"dj5069",2,1,"Dibumba","m",21,1
"dj5069",2,1,"Dibumba","m",5,1
"dj5069",2,1,"Dibumba","m",1,0
"dj5069",2,1,"Dibumba","m",29,1
"dj5069",2,1,"Dibumba","m",27,1
"dj5069",2,1,"Dibumba","m",42,1
"dj5069",2,1,"Dibumba","m",26,1
"dj5069",2,1,"Dibumba","m",4,1
"dj5069",2,1,"Dibumba","m",19,1
"dj5069",2,1,"Dibumba","m",37,1
"dj5069",2,1,"Dibumba","m",47,1
"dj5053",2,1,"Dibumba","f",NA,NA
"dj5053",2,1,"Dibumba","f",NA,NA
"dj5053",2,1,"Dibumba","f",22,0
"dj5053",2,1,"Dibumba","f",7,0
"dj5053",2,1,"Dibumba","f",9,1
"dj5053",2,1,"Dibumba","f",NA,NA
"dj5053",2,1,"Dibumba","f",35,0
"dj5053",2,1,"Dibumba","f",NA,NA
"dj5053",2,1,"Dibumba","f",41,0
"dj5053",2,1,"Dibumba","f",28,0
"dj5053",2,1,"Dibumba","f",47,1
"dj5053",2,1,"Dibumba","f",37,1
"dj5053",2,1,"Dibumba","f",NA,NA
"dj5053",2,1,"Dibumba","f",1,0
"dj5053",2,1,"Dibumba","f",20,0
"dj5086",2,1,"Dibumba","f",20,0
"dj5086",2,1,"Dibumba","f",1,0
"dj5086",2,1,"Dibumba","f",30,0
"dj5086",2,1,"Dibumba","f",36,1
"dj5086",2,1,"Dibumba","f",6,0
"dj5086",2,1,"Dibumba","f",3,0
"dj5086",2,1,"Dibumba","f",22,0
"dj5086",2,1,"Dibumba","f",25,0
"dj5086",2,1,"Dibumba","f",7,0
"dj5086",2,1,"Dibumba","f",9,1
"dj5086",2,1,"Dibumba","f",41,0
"dj5086",2,1,"Dibumba","f",28,0
"dj5086",2,1,"Dibumba","f",15,0
"dj5086",2,1,"Dibumba","f",47,1
"dj5086",2,1,"Dibumba","f",38,0
"dj2550",2,1,"Dibumba","m",20,0
"dj2550",2,1,"Dibumba","m",25,0
"dj2550",2,1,"Dibumba","m",7,0
"dj2550",2,1,"Dibumba","m",9,1
"dj2550",2,1,"Dibumba","m",41,0
"dj2550",2,1,"Dibumba","m",28,0
"dj2550",2,1,"Dibumba","m",1,0
"dj2550",2,1,"Dibumba","m",29,1
"dj2550",2,1,"Dibumba","m",35,0
"dj2550",2,1,"Dibumba","m",16,1
"dj2550",2,1,"Dibumba","m",48,0
"dj2550",2,1,"Dibumba","m",6,0
"dj2550",2,1,"Dibumba","m",4,1
"dj2550",2,1,"Dibumba","m",22,0
"dj2550",2,1,"Dibumba","m",37,1
"djB7",2,2,"Dibumba","m",48,0
"djB7",2,2,"Dibumba","m",5,1
"djB7",2,2,"Dibumba","m",3,0
"djB7",2,2,"Dibumba","m",21,1
"djB7",2,2,"Dibumba","m",7,0
"djB7",2,2,"Dibumba","m",9,1
"djB7",2,2,"Dibumba","m",41,0
"djB7",2,2,"Dibumba","m",2,1
"djB7",2,2,"Dibumba","m",20,0
"djB7",2,2,"Dibumba","m",15,0
"djB7",2,2,"Dibumba","m",27,1
"djB7",2,2,"Dibumba","m",25,0
"djB7",2,2,"Dibumba","m",35,0
"djB7",2,2,"Dibumba","m",29,1
"djB7",2,2,"Dibumba","m",37,1
"dj5060",1,1,"Dibumba","f",21,1
"dj5060",1,1,"Dibumba","f",3,0
"dj5060",1,1,"Dibumba","f",6,0
"dj5060",1,1,"Dibumba","f",47,1
"dj5060",1,1,"Dibumba","f",25,0
"dj5060",1,1,"Dibumba","f",27,1
"dj5060",1,1,"Dibumba","f",19,1
"dj5060",1,1,"Dibumba","f",37,1
"dj5060",1,1,"Dibumba","f",1,0
"dj5060",1,1,"Dibumba","f",42,1
"dj5060",1,1,"Dibumba","f",16,1
"dj5060",1,1,"Dibumba","f",9,1
"dj5060",1,1,"Dibumba","f",29,1
"dj5060",1,1,"Dibumba","f",7,0
"dj5060",1,1,"Dibumba","f",35,0
"dj5064",2,1,"Dibumba","f",20,0
"dj5064",2,1,"Dibumba","f",29,1
"dj5064",2,1,"Dibumba","f",7,0
"dj5064",2,1,"Dibumba","f",37,1
"dj5064",2,1,"Dibumba","f",35,0
"dj5064",2,1,"Dibumba","f",1,0
"dj5064",2,1,"Dibumba","f",41,0
"dj5064",2,1,"Dibumba","f",22,0
"dj5064",2,1,"Dibumba","f",15,0
"dj5064",2,1,"Dibumba","f",3,0
"dj5064",2,1,"Dibumba","f",6,0
"dj5064",2,1,"Dibumba","f",48,0
"dj5064",2,1,"Dibumba","f",25,0
"dj5064",2,1,"Dibumba","f",27,1
"dj5064",2,1,"Dibumba","f",10,0
"dj5059",1,1,"Dibumba","f",25,0
"dj5059",1,1,"Dibumba","f",36,1
"dj5059",1,1,"Dibumba","f",27,1
"dj5059",1,1,"Dibumba","f",29,1
"dj5059",1,1,"Dibumba","f",7,0
"dj5059",1,1,"Dibumba","f",15,0
"dj5059",1,1,"Dibumba","f",10,0
"dj5059",1,1,"Dibumba","f",19,1
"dj5059",1,1,"Dibumba","f",4,1
"dj5059",1,1,"Dibumba","f",1,0
"dj5059",1,1,"Dibumba","f",42,1
"dj5059",1,1,"Dibumba","f",22,0
"dj5059",1,1,"Dibumba","f",37,1
"dj5059",1,1,"Dibumba","f",6,0
"dj5059",1,1,"Dibumba","f",48,0
"dj1043",2,1,"Dibumba","f",16,1
"dj1043",2,1,"Dibumba","f",22,0
"dj1043",2,1,"Dibumba","f",47,1
"dj1043",2,1,"Dibumba","f",7,0
"dj1043",2,1,"Dibumba","f",30,0
"dj1043",2,1,"Dibumba","f",20,0
"dj1043",2,1,"Dibumba","f",25,0
"dj1043",2,1,"Dibumba","f",28,0
"dj1043",2,1,"Dibumba","f",35,0
"dj1043",2,1,"Dibumba","f",6,0
"dj1043",2,1,"Dibumba","f",38,0
"dj1043",2,1,"Dibumba","f",42,1
"dj1043",2,1,"Dibumba","f",2,1
"dj1043",2,1,"Dibumba","f",3,0
"dj1043",2,1,"Dibumba","f",10,0
"dj1021",2,1,"Dibumba","f",35,0
"dj1021",2,1,"Dibumba","f",NA,NA
"dj1021",2,1,"Dibumba","f",25,0
"dj1021",2,1,"Dibumba","f",38,0
"dj1021",2,1,"Dibumba","f",28,0
"dj1021",2,1,"Dibumba","f",41,0
"dj1021",2,1,"Dibumba","f",NA,NA
"dj1021",2,1,"Dibumba","f",3,0
"dj1021",2,1,"Dibumba","f",NA,NA
"dj1021",2,1,"Dibumba","f",10,0
"dj1021",2,1,"Dibumba","f",22,0
"dj1021",2,1,"Dibumba","f",NA,NA
"dj1021",2,1,"Dibumba","f",7,0
"dj1021",2,1,"Dibumba","f",29,1
"dj1021",2,1,"Dibumba","f",20,0
"djB273",2,2,"Dibumba","m",20,0
"djB273",2,2,"Dibumba","m",29,1
"djB273",2,2,"Dibumba","m",7,0
"djB273",2,2,"Dibumba","m",48,0
"djB273",2,2,"Dibumba","m",21,1
"djB273",2,2,"Dibumba","m",10,0
"djB273",2,2,"Dibumba","m",35,0
"djB273",2,2,"Dibumba","m",5,1
"djB273",2,2,"Dibumba","m",25,0
"djB273",2,2,"Dibumba","m",37,1
"djB273",2,2,"Dibumba","m",27,1
"djB273",2,2,"Dibumba","m",41,0
"djB273",2,2,"Dibumba","m",1,0
"djB273",2,2,"Dibumba","m",3,0
"djB273",2,2,"Dibumba","m",16,1
"djB47",2,2,"Dibumba","m",16,1
"djB47",2,2,"Dibumba","m",4,1
"djB47",2,2,"Dibumba","m",2,1
"djB47",2,2,"Dibumba","m",41,0
"djB47",2,2,"Dibumba","m",27,1
"djB47",2,2,"Dibumba","m",37,1
"djB47",2,2,"Dibumba","m",26,1
"djB47",2,2,"Dibumba","m",6,0
"djB47",2,2,"Dibumba","m",35,0
"djB47",2,2,"Dibumba","m",NA,NA
"djB47",2,2,"Dibumba","m",21,1
"djB47",2,2,"Dibumba","m",48,0
"djB47",2,2,"Dibumba","m",7,0
"djB47",2,2,"Dibumba","m",29,1
"djB47",2,2,"Dibumba","m",NA,NA
"djB21",2,2,"Dibumba","f",47,1
"djB21",2,2,"Dibumba","f",26,1
"djB21",2,2,"Dibumba","f",6,0
"djB21",2,2,"Dibumba","f",35,0
"djB21",2,2,"Dibumba","f",15,0
"djB21",2,2,"Dibumba","f",7,0
"djB21",2,2,"Dibumba","f",4,1
"djB21",2,2,"Dibumba","f",29,1
"djB21",2,2,"Dibumba","f",9,1
"djB21",2,2,"Dibumba","f",2,1
"djB21",2,2,"Dibumba","f",42,1
"djB21",2,2,"Dibumba","f",27,1
"djB21",2,2,"Dibumba","f",20,0
"djB21",2,2,"Dibumba","f",21,1
"djB21",2,2,"Dibumba","f",37,1
"djB201",2,2,"Dibumba","m",16,1
"djB201",2,2,"Dibumba","m",42,1
"djB201",2,2,"Dibumba","m",29,1
"djB201",2,2,"Dibumba","m",4,1
"djB201",2,2,"Dibumba","m",9,1
"djB201",2,2,"Dibumba","m",27,1
"djB201",2,2,"Dibumba","m",21,1
"djB201",2,2,"Dibumba","m",36,1
"djB201",2,2,"Dibumba","m",2,1
"djB201",2,2,"Dibumba","m",26,1
"djB201",2,2,"Dibumba","m",5,1
"djB201",2,2,"Dibumba","m",47,1
"djB201",2,2,"Dibumba","m",19,1
"djB201",2,2,"Dibumba","m",8,1
"djB201",2,2,"Dibumba","m",37,1
"djB209",2,2,"Dibumba","m",7,0
"djB209",2,2,"Dibumba","m",37,1
"djB209",2,2,"Dibumba","m",36,1
"djB209",2,2,"Dibumba","m",27,1
"djB209",2,2,"Dibumba","m",21,1
"djB209",2,2,"Dibumba","m",2,1
"djB209",2,2,"Dibumba","m",26,1
"djB209",2,2,"Dibumba","m",47,1
"djB209",2,2,"Dibumba","m",42,1
"djB209",2,2,"Dibumba","m",10,0
"djB209",2,2,"Dibumba","m",4,1
"djB209",2,2,"Dibumba","m",6,0
"djB209",2,2,"Dibumba","m",20,0
"djB209",2,2,"Dibumba","m",16,1
"djB209",2,2,"Dibumba","m",29,1
"djB178",2,2,"Dibumba","m",8,1
"djB178",2,2,"Dibumba","m",37,1
"djB178",2,2,"Dibumba","m",36,1
"djB178",2,2,"Dibumba","m",27,1
"djB178",2,2,"Dibumba","m",21,1
"djB178",2,2,"Dibumba","m",2,1
"djB178",2,2,"Dibumba","m",26,1
"djB178",2,2,"Dibumba","m",47,1
"djB178",2,2,"Dibumba","m",42,1
"djB178",2,2,"Dibumba","m",9,1
"djB178",2,2,"Dibumba","m",4,1
"djB178",2,2,"Dibumba","m",5,1
"djB178",2,2,"Dibumba","m",20,0
"djB178",2,2,"Dibumba","m",15,0
"djB178",2,2,"Dibumba","m",29,1
"djB258",2,2,"Dibumba","m",37,1
"djB258",2,2,"Dibumba","m",36,1
"djB258",2,2,"Dibumba","m",27,1
"djB258",2,2,"Dibumba","m",21,1
"djB258",2,2,"Dibumba","m",2,1
"djB258",2,2,"Dibumba","m",26,1
"djB258",2,2,"Dibumba","m",47,1
"djB258",2,2,"Dibumba","m",42,1
"djB258",2,2,"Dibumba","m",9,1
"djB258",2,2,"Dibumba","m",4,1
"djB258",2,2,"Dibumba","m",5,1
"djB258",2,2,"Dibumba","m",20,0
"djB258",2,2,"Dibumba","m",16,1
"djB258",2,2,"Dibumba","m",29,1
"djB258",2,2,"Dibumba","m",7,0
"djB156",2,2,"Dibumba","f",7,0
"djB156",2,2,"Dibumba","f",15,0
"djB156",2,2,"Dibumba","f",29,1
"djB156",2,2,"Dibumba","f",20,0
"djB156",2,2,"Dibumba","f",6,0
"djB156",2,2,"Dibumba","f",4,1
"djB156",2,2,"Dibumba","f",9,1
"djB156",2,2,"Dibumba","f",42,1
"djB156",2,2,"Dibumba","f",47,1
"djB156",2,2,"Dibumba","f",26,1
"djB156",2,2,"Dibumba","f",2,1
"djB156",2,2,"Dibumba","f",22,0
"djB156",2,2,"Dibumba","f",27,1
"djB156",2,2,"Dibumba","f",36,1
"djB156",2,2,"Dibumba","f",37,1
"djB132",2,2,"Dibumba","f",37,1
"djB132",2,2,"Dibumba","f",36,1
"djB132",2,2,"Dibumba","f",27,1
"djB132",2,2,"Dibumba","f",22,0
"djB132",2,2,"Dibumba","f",2,1
"djB132",2,2,"Dibumba","f",26,1
"djB132",2,2,"Dibumba","f",47,1
"djB132",2,2,"Dibumba","f",42,1
"djB132",2,2,"Dibumba","f",10,0
"djB132",2,2,"Dibumba","f",4,1
"djB132",2,2,"Dibumba","f",5,1
"djB132",2,2,"Dibumba","f",20,0
"djB132",2,2,"Dibumba","f",29,1
"djB132",2,2,"Dibumba","f",16,1
"djB132",2,2,"Dibumba","f",7,0
"djB179",2,2,"Dibumba","f",27,1
"djB179",2,2,"Dibumba","f",42,1
"djB179",2,2,"Dibumba","f",5,1
"djB179",2,2,"Dibumba","f",4,1
"djB179",2,2,"Dibumba","f",9,1
"djB179",2,2,"Dibumba","f",47,1
"djB179",2,2,"Dibumba","f",37,1
"djB179",2,2,"Dibumba","f",36,1
"djB179",2,2,"Dibumba","f",20,0
"djB179",2,2,"Dibumba","f",26,1
"djB179",2,2,"Dibumba","f",22,0
"djB179",2,2,"Dibumba","f",2,1
"djB179",2,2,"Dibumba","f",16,1
"djB179",2,2,"Dibumba","f",7,0
"djB179",2,2,"Dibumba","f",29,1
"djB127",2,2,"Dibumba","f",36,1
"djB127",2,2,"Dibumba","f",7,0
"djB127",2,2,"Dibumba","f",16,1
"djB127",2,2,"Dibumba","f",2,1
"djB127",2,2,"Dibumba","f",22,0
"djB127",2,2,"Dibumba","f",26,1
"djB127",2,2,"Dibumba","f",19,1
"djB127",2,2,"Dibumba","f",37,1
"djB127",2,2,"Dibumba","f",4,1
"djB127",2,2,"Dibumba","f",48,0
"djB127",2,2,"Dibumba","f",41,0
"djB127",2,2,"Dibumba","f",27,1
"djB127",2,2,"Dibumba","f",5,1
"djB127",2,2,"Dibumba","f",10,0
"djB127",2,2,"Dibumba","f",29,1
"djB48",2,2,"Dibumba","f",35,0
"djB48",2,2,"Dibumba","f",7,0
"djB48",2,2,"Dibumba","f",16,1
"djB48",2,2,"Dibumba","f",1,0
"djB48",2,2,"Dibumba","f",22,0
"djB48",2,2,"Dibumba","f",26,1
"djB48",2,2,"Dibumba","f",20,0
"djB48",2,2,"Dibumba","f",37,1
"djB48",2,2,"Dibumba","f",4,1
"djB48",2,2,"Dibumba","f",47,1
"djB48",2,2,"Dibumba","f",42,1
"djB48",2,2,"Dibumba","f",27,1
"djB48",2,2,"Dibumba","f",5,1
"djB48",2,2,"Dibumba","f",10,0
"djB48",2,2,"Dibumba","f",29,1
"djB8",2,2,"Dibumba","f",29,1
"djB8",2,2,"Dibumba","f",9,1
"djB8",2,2,"Dibumba","f",6,0
"djB8",2,2,"Dibumba","f",27,1
"djB8",2,2,"Dibumba","f",42,1
"djB8",2,2,"Dibumba","f",48,0
"djB8",2,2,"Dibumba","f",4,1
"djB8",2,2,"Dibumba","f",37,1
"djB8",2,2,"Dibumba","f",19,1
"djB8",2,2,"Dibumba","f",26,1
"djB8",2,2,"Dibumba","f",21,1
"djB8",2,2,"Dibumba","f",2,1
"djB8",2,2,"Dibumba","f",15,0
"djB8",2,2,"Dibumba","f",7,0
"djB8",2,2,"Dibumba","f",36,1
"djB17",2,2,"Dibumba","m",36,1
"djB17",2,2,"Dibumba","m",7,0
"djB17",2,2,"Dibumba","m",16,1
"djB17",2,2,"Dibumba","m",2,1
"djB17",2,2,"Dibumba","m",21,1
"djB17",2,2,"Dibumba","m",26,1
"djB17",2,2,"Dibumba","m",20,0
"djB17",2,2,"Dibumba","m",37,1
"djB17",2,2,"Dibumba","m",4,1
"djB17",2,2,"Dibumba","m",47,1
"djB17",2,2,"Dibumba","m",42,1
"djB17",2,2,"Dibumba","m",27,1
"djB17",2,2,"Dibumba","m",5,1
"djB17",2,2,"Dibumba","m",9,1
"djB17",2,2,"Dibumba","m",29,1
"djB15",2,2,"Dibumba","f",36,1
"djB15",2,2,"Dibumba","f",7,0
"djB15",2,2,"Dibumba","f",16,1
"djB15",2,2,"Dibumba","f",27,1
"djB15",2,2,"Dibumba","f",6,0
"djB15",2,2,"Dibumba","f",9,1
"djB15",2,2,"Dibumba","f",29,1
"djB15",2,2,"Dibumba","f",2,1
"djB15",2,2,"Dibumba","f",21,1
"djB15",2,2,"Dibumba","f",26,1
"djB15",2,2,"Dibumba","f",20,0
"djB15",2,2,"Dibumba","f",37,1
"djB15",2,2,"Dibumba","f",4,1
"djB15",2,2,"Dibumba","f",48,0
"djB15",2,2,"Dibumba","f",41,0
"djB256",2,2,"Dibumba","m",16,1
"djB256",2,2,"Dibumba","m",42,1
"djB256",2,2,"Dibumba","m",47,1
"djB256",2,2,"Dibumba","m",4,1
"djB256",2,2,"Dibumba","m",37,1
"djB256",2,2,"Dibumba","m",20,0
"djB256",2,2,"Dibumba","m",26,1
"djB256",2,2,"Dibumba","m",21,1
"djB256",2,2,"Dibumba","m",2,1
"djB256",2,2,"Dibumba","m",29,1
"djB256",2,2,"Dibumba","m",9,1
"djB256",2,2,"Dibumba","m",5,1
"djB256",2,2,"Dibumba","m",27,1
"djB256",2,2,"Dibumba","m",8,1
"djB256",2,2,"Dibumba","m",36,1
"djB257",2,2,"Dibumba","f",35,0
"djB257",2,2,"Dibumba","f",16,1
"djB257",2,2,"Dibumba","f",42,1
"djB257",2,2,"Dibumba","f",47,1
"djB257",2,2,"Dibumba","f",4,1
"djB257",2,2,"Dibumba","f",37,1
"djB257",2,2,"Dibumba","f",19,1
"djB257",2,2,"Dibumba","f",26,1
"djB257",2,2,"Dibumba","f",21,1
"djB257",2,2,"Dibumba","f",2,1
"djB257",2,2,"Dibumba","f",29,1
"djB257",2,2,"Dibumba","f",9,1
"djB257",2,2,"Dibumba","f",6,0
"djB257",2,2,"Dibumba","f",27,1
"djB257",2,2,"Dibumba","f",7,0
"djB172",2,2,"Dibumba","f",28,0
"djB172",2,2,"Dibumba","f",6,0
"djB172",2,2,"Dibumba","f",9,1
"djB172",2,2,"Dibumba","f",29,1
"djB172",2,2,"Dibumba","f",2,1
"djB172",2,2,"Dibumba","f",22,0
"djB172",2,2,"Dibumba","f",26,1
"djB172",2,2,"Dibumba","f",20,0
"djB172",2,2,"Dibumba","f",37,1
"djB172",2,2,"Dibumba","f",47,1
"djB172",2,2,"Dibumba","f",4,1
"djB172",2,2,"Dibumba","f",41,0
"djB172",2,2,"Dibumba","f",16,1
"djB172",2,2,"Dibumba","f",36,1
"djB172",2,2,"Dibumba","f",8,1
"djB180",2,2,"Dibumba","m",36,1
"djB180",2,2,"Dibumba","m",16,1
"djB180",2,2,"Dibumba","m",42,1
"djB180",2,2,"Dibumba","m",4,1
"djB180",2,2,"Dibumba","m",48,0
"djB180",2,2,"Dibumba","m",37,1
"djB180",2,2,"Dibumba","m",19,1
"djB180",2,2,"Dibumba","m",26,1
"djB180",2,2,"Dibumba","m",22,0
"djB180",2,2,"Dibumba","m",2,1
"djB180",2,2,"Dibumba","m",29,1
"djB180",2,2,"Dibumba","m",9,1
"djB180",2,2,"Dibumba","m",6,0
"djB180",2,2,"Dibumba","m",27,1
"djB180",2,2,"Dibumba","m",7,0
"djB148",2,2,"Dibumba","m",7,0
"djB148",2,2,"Dibumba","m",27,1
"djB148",2,2,"Dibumba","m",6,0
"djB148",2,2,"Dibumba","m",9,1
"djB148",2,2,"Dibumba","m",29,1
"djB148",2,2,"Dibumba","m",2,1
"djB148",2,2,"Dibumba","m",21,1
"djB148",2,2,"Dibumba","m",26,1
"djB148",2,2,"Dibumba","m",20,0
"djB148",2,2,"Dibumba","m",37,1
"djB148",2,2,"Dibumba","m",47,1
"djB148",2,2,"Dibumba","m",4,1
"djB148",2,2,"Dibumba","m",42,1
"djB148",2,2,"Dibumba","m",16,1
"djB148",2,2,"Dibumba","m",36,1
"djB210",2,2,"Dibumba","m",2,1
"djB210",2,2,"Dibumba","m",21,1
"djB210",2,2,"Dibumba","m",26,1
"djB210",2,2,"Dibumba","m",20,0
"djB210",2,2,"Dibumba","m",37,1
"djB210",2,2,"Dibumba","m",47,1
"djB210",2,2,"Dibumba","m",4,1
"djB210",2,2,"Dibumba","m",42,1
"djB210",2,2,"Dibumba","m",7,0
"djB210",2,2,"Dibumba","m",16,1
"djB210",2,2,"Dibumba","m",35,0
"djB210",2,2,"Dibumba","m",27,1
"djB210",2,2,"Dibumba","m",6,0
"djB210",2,2,"Dibumba","m",9,1
"djB210",2,2,"Dibumba","m",29,1
"djB98",2,2,"Dibumba","f",36,1
"djB98",2,2,"Dibumba","f",27,1
"djB98",2,2,"Dibumba","f",5,1
"djB98",2,2,"Dibumba","f",9,1
"djB98",2,2,"Dibumba","f",29,1
"djB98",2,2,"Dibumba","f",16,1
"djB98",2,2,"Dibumba","f",2,1
"djB98",2,2,"Dibumba","f",21,1
"djB98",2,2,"Dibumba","f",26,1
"djB98",2,2,"Dibumba","f",20,0
"djB98",2,2,"Dibumba","f",37,1
"djB98",2,2,"Dibumba","f",47,1
"djB98",2,2,"Dibumba","f",4,1
"djB98",2,2,"Dibumba","f",41,0
"djB98",2,2,"Dibumba","f",7,0
"djB99",2,2,"Dibumba","f",8,1
"djB99",2,2,"Dibumba","f",41,0
"djB99",2,2,"Dibumba","f",20,0
"djB99",2,2,"Dibumba","f",25,0
"djB99",2,2,"Dibumba","f",3,0
"djB99",2,2,"Dibumba","f",37,1
"djB99",2,2,"Dibumba","f",48,0
"djB99",2,2,"Dibumba","f",22,0
"djB99",2,2,"Dibumba","f",2,1
"djB99",2,2,"Dibumba","f",10,0
